gene	X101	X102	X103	X105	X106
VNN3	74.36102484	118.9088852	143.4262699	174.8517117	110.0149404
VOPP1	258.880272	235.0986199	240.7210837	228.8844024	276.9156079
VPREB1	0	0	0	0.121389982	0.250104422
VPREB3	6.149762125	1.106183159	4.504518115	14.12563222	13.24540097
VPS11	21.4459938	21.43809186	19.92430016	22.19993724	24.39963584
VPS13A	12.20075592	12.95667938	11.33879136	7.867407875	11.18876367
VPS13B	17.90990711	16.96891312	16.31304486	12.08596596	14.17323771
VPS13C	43.01855749	38.1012212	39.04309626	27.33016765	34.97862995
VPS13D	15.19126242	15.62125108	16.02380552	12.73151477	15.07101987
VPS16	28.23275716	25.39650147	18.5400291	29.10470883	28.82753218
VPS18	11.6469281	16.76393293	9.282839081	13.56650154	12.12069086
VPS25	32.62647962	35.94332908	34.41837131	44.44941526	42.37528937
VPS26A	43.27822049	51.82220331	36.98626938	46.36284387	48.39286608
VPS26B	107.5210944	97.1757727	79.62130593	83.28847088	92.45692146
VPS28	124.3279588	128.4655902	118.2942648	164.942681	158.8303657
VPS29	83.14788904	87.86230593	79.31689554	120.0639618	111.2440027
VPS33A	16.70964426	16.85263171	15.58621649	17.60497654	19.57751331
VPS33B	12.60473848	13.48027751	8.906320455	14.77816979	14.48882712
VPS35	40.43187647	38.47169837	38.97354931	35.17234796	36.50739655
VPS36	66.80738386	59.54978157	56.98880684	66.6978442	81.1675363
VPS37A	23.46959905	25.51559081	19.67201315	17.29257578	20.40495475
VPS37B	128.4987079	102.5561792	81.23908737	96.17363352	104.1847166
VPS37C	31.41458851	25.3429438	38.79889035	20.63566496	28.28313402
VPS37D	0.275030403	0.787202935	0	0.450691852	0.463835733
VPS39	55.81052582	62.13157124	56.0758149	61.79613318	64.39226782
VPS41	37.20688939	34.274157	37.74453272	27.47913404	32.75409125
VPS45	18.3648123	16.07335845	14.92642081	20.91207573	21.24776874
VPS4A	57.95480781	53.91163652	45.67610134	62.90294203	70.04562133
VPS4B	80.29528934	89.31888775	94.2688999	72.31369644	88.97931543
VPS51	47.20330831	41.19309893	37.58756962	45.55517773	62.96825467
VPS52	0	0	0	0	0.130908719
VPS53	29.16311522	32.02536685	28.27121229	29.64871917	32.02242567
VPS54	12.51934257	11.53103476	10.35713671	11.02622984	12.73170363
VPS72	21.53640169	23.29368407	23.96524405	29.53481033	33.12585193
VPS8	21.92842036	34.63538171	29.9606489	26.62517247	24.24557698
VPS9D1	33.9061879	26.56073399	23.67866503	50.32725717	38.87548668
VRK1	12.53078391	10.73711789	10.5790921	12.27648565	15.60113509
VRK2	14.94559027	14.1421374	10.24964086	14.01558661	10.75587629
VRK3	37.34928989	45.52160519	33.83556237	44.50577155	42.3426438
VRTN	0	0	0	0	0
VSIG1	4.917735743	6.399160107	8.375040878	6.519912338	9.513361308
VSIG10	2.248570062	3.544406956	2.028750395	0.79164626	1.081308081
VSIG10L	0.226997459	0.33409005	0.129126914	0.752616215	0.38264903
VSIG2	6.025136639	19.95571716	22.79920076	13.79107701	8.490893387
VSIG4	9.852183874	3.584572242	4.850409438	7.196794385	6.271302512
VSIG8	1.766873332	2.948377349	1.42414937	1.536894473	1.796235312
VSNL1	0.338198734	0	0.882282725	0.332324219	0.184160704
VSTM1	25.26878533	30.15635208	25.77954009	19.21310464	15.87830115
VSTM2A	0	0	0	0	0
VSTM2B	3.444204353	1.136134508	0.411046131	0.590560287	0.315383418
VSTM2L	0.075021561	0.097300472	0	0.161044301	0.259063288
VSTM4	13.15805418	6.545738219	0.078664992	3.535526937	0.31289221
VSTM5	0.122277622	0.283580241	0.292255756	0.12033628	0
VSX1	0	0	0	0	0
VSX2	0	0	0	0	0
VTA1	36.58975542	39.30634783	37.12197626	29.22225415	28.89931109
VTCN1	0	0	0	0	0
VTI1A	80.24439371	72.09857527	68.72494494	51.44405154	60.68454116
VTI1B	38.94330307	32.92653112	27.32298274	33.00490279	33.06195922
VTN	0.742993425	0.611984841	0.72329086	0.307743903	1.074101816
VWA1	0	0.042216887	0.043537954	0.195206438	0
VWA2	0.088549669	0	0.075677841	0.056849219	0.028147971
VWA3A	0.129583383	0.215792105	0.222924436	0.113529764	0.117943754
VWA3B	0	0	0	0.048639967	0
VWA5A	4.307174526	4.217908457	2.982922173	7.104202462	5.066326633
VWA5B1	0.111880951	0.105463913	0.075541985	0.059927875	0
VWA5B2	0.183352497	0	0.173431389	0.051908339	0
VWA7	0	0	0	0	0
VWA8	6.117966243	5.468664019	5.043024339	3.958095276	5.077662924
VWC2	0	0.077554764	0	0	0
VWC2L	0	0	0	0	0
VWCE	0.201196973	0.255640067	0.125968754	0.094021435	0.063010573
VWDE	0.070113108	0.025719101	0.240021861	0.287992561	0.299724506
VWF	0.787442503	1.755159017	3.03352759	1.159264447	1.00017274
WAC	127.948832	132.3011955	169.4355666	109.4756297	110.7084432
WARS	170.3911266	114.5519432	112.5811075	156.9194622	91.87125003
WARS2	6.855529743	4.867473	4.64417263	5.091441014	7.757359216
WAS	224.0800541	254.9924656	256.8470409	274.8221062	233.185448
WASF1	1.024422048	0.88489966	0.884506045	4.264005721	0.948272479
WASF2	246.6425797	195.2417113	233.4802221	166.2993916	204.4684005
WASF3	0.928698145	2.625838663	3.324751268	1.664949819	1.721986452
WASL	11.49426612	10.41816299	7.622299431	6.083995345	9.10682883
WBP1	6.707412853	9.118826253	6.876140211	8.652428311	10.03560973
WBP11	38.83958522	37.50939422	28.99411261	29.68406574	36.15812455
WBP1L	95.25048438	87.20488971	97.68561462	84.36905097	89.51661375
WBP2	228.9195696	350.9399631	301.9999178	285.4834022	253.8389139
WBP2NL	0.45340035	0.383552763	0.761942617	0.94059098	1.513026174
WBP4	16.00023645	15.2985164	14.40518225	13.56785237	15.32306232
WBSCR17	0	0	0	0	0
WBSCR28	0	0	0	0	0
WDFY1	75.85102906	77.64229203	62.89208035	70.51465358	55.50718521
WDFY2	48.09064067	34.20686107	49.4235995	39.98405146	43.92161865
WDFY3	19.71980445	21.18085203	36.69358641	23.85361293	17.17275809
WDFY4	17.18440088	14.74130367	20.15528631	16.01960424	17.67394408
WDHD1	1.741025766	1.875047467	1.180708563	1.364181228	1.825778698
WDPCP	3.741734424	3.563627004	2.95498183	2.07631411	2.641444039
WDR1	249.5154614	256.3910097	246.0085283	266.9803405	263.3783032
WDR11	28.831512	19.84072108	20.45553946	23.33682832	30.04884695
WDR12	7.085847738	8.132896083	6.70817418	7.483822792	7.754118523
WDR13	37.00189455	31.92067062	35.01265755	47.32446343	52.68397362
WDR17	0.477865283	0.318898516	0.450828774	0.179420638	0.450294528
WDR18	11.28674339	9.906245803	7.734451308	11.75177231	15.2493354
WDR19	4.208833753	4.013188988	4.810657089	2.879267071	4.558580558
WDR20	25.01973506	24.09407052	20.7750853	15.10235749	18.95887259
WDR24	7.801632742	5.412153021	6.031179341	7.634557822	7.616512493
WDR25	3.46682021	3.940628917	2.648219557	3.944099912	3.526162612
WDR26	178.555509	173.4662623	200.3774095	154.2304171	154.8293618
WDR27	6.270079578	6.026794989	6.333710303	5.456290859	7.806027434
WDR3	6.378741853	7.028984965	5.905329767	6.567459691	7.984493927
WDR31	0.246905775	0.303744831	0.239565788	0.078211827	0.250814466
WDR33	26.35342733	27.41018493	23.81228288	25.97745386	30.25304768
WDR34	3.418039774	2.644584838	3.479321307	4.723408667	5.270764089
WDR35	3.708587827	3.940182693	3.447841123	3.928188985	4.745951036
WDR36	11.55261135	12.50814426	11.98825867	12.15040508	15.49847541
WDR37	53.00895109	57.19519116	51.73700173	55.59573274	68.7221982
WDR38	0	0.322803688	0.327497395	0.291316902	0.542873307
WDR4	9.40756394	8.168503831	6.785289187	6.958052027	7.809754834
WDR41	20.56391804	16.05221519	12.66476502	17.00759713	15.36199926
WDR43	15.94694657	17.1661294	14.69000446	14.42139066	16.50482735
WDR44	15.69792833	14.56039625	13.89025813	12.66133516	16.80681053
WDR45	69.56348342	58.41853994	62.99404497	73.83749598	83.40335071
WDR45B	55.78648911	62.01714028	51.88696052	65.16473284	73.25691742
WDR46	0.150159009	0.210043673	0	2.268663538	0.150844034
WDR47	10.23001	11.48166493	14.0050599	7.733479788	9.257837486
WDR48	30.25071824	36.33533897	32.61635881	26.49086701	33.09890672
WDR49	1.570664146	0.512072204	0.746499869	0.629323271	0.642848042
WDR5	31.23150171	27.93868806	25.35849971	32.9834164	40.66576268
WDR53	6.875244371	9.497566064	6.158058537	7.189475061	8.626935438
WDR54	10.09357641	10.30398757	5.864876692	11.8944389	14.37617241
WDR55	35.74634508	31.23384718	27.48067549	33.05231715	36.63675333
WDR59	18.61424212	15.66698058	16.75733233	15.78341212	20.76027298
WDR5B	9.391424284	11.72236613	10.68268316	14.53241118	18.06196832
WDR6	33.49500645	34.29639355	35.47704319	34.14323374	47.76459646
WDR60	5.722424884	4.477791499	4.177192769	4.586410981	5.055390512
WDR61	19.7653844	19.14731502	18.14611034	21.11430144	23.28701667
WDR62	1.205006184	0.769699114	0.42232773	0.721260848	0.962030878
WDR63	0.701040242	0.420002939	0.259621795	0.263398843	0.272911691
WDR64	0.01867263	0.07304871	0.049828333	0.096123019	0.079381652
WDR66	0.27500212	0.428154503	0.237749288	0.16232395	0.279622361
WDR7	15.82294699	10.88622018	9.85269687	9.141376922	10.02175162
WDR70	12.9771719	11.80163826	8.860655885	10.01171157	13.16579558
WDR72	0.078926263	0.052278215	0.037178366	0	0
WDR73	22.53313314	30.59196732	24.89630951	27.5915609	31.42483904
WDR74	29.30541018	21.66632087	15.08692489	21.20469642	25.92591026
WDR75	13.44842739	15.45178582	13.17304802	14.44969475	19.4310836
WDR76	5.036278265	5.136884079	3.735895038	5.419836176	7.704542798
WDR77	25.12250086	23.77159664	20.64205612	27.80658742	31.61687411
WDR78	0.208716075	0.348719659	0.358513125	0.323033386	0.503544903
WDR81	21.76780342	16.43599638	11.6819329	15.68813535	18.21417607
WDR82	287.6873414	250.6688221	248.581616	203.0630868	259.487903
WDR83	19.20780252	12.99292699	14.7430299	15.18686479	23.06994319
WDR83OS	45.58921882	42.79292714	36.04443793	51.87478408	53.33798256
WDR86	1.755457877	2.248459961	3.27541888	2.195036883	5.100810523
WDR87	0	0	0	0	0.021088377
WDR88	1.094083326	2.56687376	0.941377336	1.528132482	2.612948558
WDR89	10.10114039	13.19638174	6.702464753	9.665947786	12.06820515
WDR90	2.725275051	1.731334111	1.988408132	1.913791579	2.820505393
WDR91	18.582267	23.04464962	17.5517594	18.67428908	21.81639512
WDR92	5.920780428	5.657029247	5.269742786	7.748215934	8.358890865
WDR93	0.0703779	0.044045208	0	0.069086507	0.144096027
WDSUB1	6.886876985	4.376255783	5.518852683	8.470838001	4.863242667
WDTC1	85.99467628	85.38930384	82.80654898	91.02600825	96.67333468
WDYHV1	4.649688361	4.5910713	2.778716832	6.974657392	6.499482533
WEE1	4.93481489	5.780992159	5.378166317	5.444653718	6.892576479
WEE2	0.100342716	0.349267127	0.125827145	0.229941441	0.331530789
WFDC1	0	0.13385319	0	0	0.112723199
WFDC10A	0	0	0	0	0
WFDC10B	0	0	0	0	0
WFDC11	0	0	0	0	0
WFDC12	0	0.38953854	1.546470542	0.333469905	0
WFDC13	0	0	0	0	0
WFDC2	0.502534586	0	0.211867962	0.493017312	0
WFDC3	0.351676396	0.404373485	1.427119614	0.451513271	0.462882413
WFDC5	0.357544342	0.626273191	0.641151262	0	0.360509065
WFDC6	0	0	0	0	0
WFDC8	0	0	0	0	0
WFDC9	0	0	0	0	0
WFIKKN1	1.764069749	0.499576792	1.159508598	1.094162258	1.10239671
WFIKKN2	0	0	0.026482784	0.017501806	0.077846568
WFS1	1.736874116	1.852981043	0.630948074	1.42239315	1.716792427
WHAMM	17.52834806	17.20447752	13.61673986	13.3917332	15.59858563
WIF1	0	0	0	0	0.111838281
WIPF1	552.2868244	641.8142098	551.4705418	423.8888381	407.6222687
WIPF2	75.19271814	84.26966469	71.43998325	37.43853158	71.98523284
WIPF3	0.145198878	0	0	0	0.08328661
WIPI1	34.60006437	37.85153257	31.6573572	39.43262486	45.55299636
WIPI2	67.50964988	61.53167759	73.40028296	77.18848248	82.17871994
WISP1	0.474868622	0.239999236	0	0	0.21052515
WISP2	0	0	0	0	0.130803693
WISP3	0	0.062274197	0.131344261	0.253756855	0.209416912
WIZ	14.23838168	9.829090412	9.832903453	13.19356672	15.17850815
WLS	31.92933611	18.94242477	85.04408289	34.86102035	41.48696305
WNK1	65.85173375	58.08476418	62.69120637	36.84475774	48.44628542
WNK2	0.018189839	0.056624934	0.117321206	0.017859935	0.129648806
WNK3	0.099000359	0.155719153	0.040939735	0.058531753	0.1276456
WNK4	0.192037306	0.167554709	0.235187648	0.21357381	0.245139704
WNT1	5.840092616	1.592183933	1.795970531	2.399128246	4.182648634
WNT10A	1.168248267	0.336416955	1.862033339	1.592234679	2.114395973
WNT10B	8.257407104	3.0122487	3.773375512	5.595745173	7.069707871
WNT11	0.194885717	0.646757657	0.188868013	0.691787815	0.575164516
WNT16	2.304954487	0.658620906	2.537078359	0.849202632	1.229869294
WNT2	0	0	0	0	0
WNT2B	0.883088817	0.828717027	0.911068732	1.038621585	0.632075936
WNT3	0.317662955	0.108692396	0.954074512	0.815165115	0.94025017
WNT3A	0	0	0	0	0
WNT4	1.076759058	1.047822106	2.430956525	2.192023839	1.465953985
WNT5A	0	0	0.064201182	0.048598297	0
WNT5B	0.694206752	1.034531503	0.582078501	1.418859176	0.56234306
WNT6	0.112264158	0	0.074121236	0.769504677	0.739517759
WNT7A	0.838511716	1.160597161	2.024574473	0.143514813	1.366937892
WNT7B	0.022784962	0.083331799	0.138258055	0.022043378	0
WNT8A	0.08335663	0	0	0.081856545	0
WNT8B	0.387096863	1.314425272	0.377892399	0.813508505	0.612560936
WNT9A	0.223702442	0.044420338	0.046311899	0.12520225	0.276838032
WNT9B	0	0	0	0.157160613	0
WRAP53	6.220416964	5.273778929	5.360676727	6.467400897	8.323509664
WRAP73	19.07968019	21.90329479	20.43748754	22.40981265	28.87860985
WRB	17.97407137	19.48282893	31.11816506	14.69817446	24.63005022
WRN	4.07067973	5.142627521	4.325683706	3.218808733	4.775336898
WRNIP1	25.73514489	27.74076319	23.76242096	23.48111741	25.64181016
WSB1	151.5882337	178.7838816	150.6572814	247.636338	159.6027789
WSB2	35.96430894	37.56766946	32.68610548	34.8343488	31.49729986
WSCD1	0	0.034205952	0.035285766	0.026915397	0.220439211
WSCD2	0.058651928	0.149825254	0.15467615	0.027848612	0.152424359
WT1	0	0	0.124452472	0	0
WTAP	118.2540633	116.3214687	136.6427942	114.8733919	126.1883556
WTIP	0.091360428	0.295206783	0.180238088	0.089632402	0.189766036
WWC1	0.119274606	0.167246222	0.317508951	0.322074453	0.415916129
WWC2	1.929320478	1.644608386	1.604891221	0.959239099	1.296412979
WWC3	44.93352686	45.92688157	62.30390222	46.09907481	51.67524821
WWOX	6.399191834	6.201807089	5.65628712	4.423953898	5.439027763
WWP1	21.38878395	21.73497171	19.13577584	18.92950973	23.31965156
WWP2	62.45987793	58.11144662	68.73912115	61.13923717	61.17246657
WWTR1	1.419366009	0.845952667	0.874257587	0.538691902	1.525240876
XAB2	26.97347566	25.54756303	23.26776341	30.49177633	37.88488923
XAF1	166.9210557	755.3474247	154.3559577	878.0551676	196.3809649
XAGE2	0	0	0	0	0
XAGE3	0	0	0	0	0
XAGE5	0	0	0	0	0
XBP1	111.0012618	93.44186657	61.01856078	135.6535437	128.5304816
XCL1	6.106044068	8.143080563	3.174996431	2.810270155	1.635254833
XCL2	10.72791178	14.51547646	6.373785483	28.86598738	16.75346091
XCR1	0.126500456	0.713522194	0.106032492	0.171693621	0.277946344
XDH	0	0	0	0	0.04605069
XG	0.441775475	0.112338461	0.116936217	0.081437324	0
XIAP	70.3117653	75.69272925	69.46667953	62.05350384	65.6313356
XIRP1	0.035349829	0.022961486	0	0	0
XIRP2	0.03065301	0.118889958	0.024031242	0.143262015	0.021492558
XK	3.836758282	15.59681406	10.99254196	14.43117131	5.033021133
XKR3	0.060165043	0.042459349	2.156968302	4.113105555	0.607961145
XKR4	0	0	0	0	0
XKR5	0	0	0	0	0
XKR6	2.28416365	1.639338282	1.303481207	1.008077142	1.513047716
XKR7	0.128853691	0.300708351	0.16165388	0.238575674	0.054898128
XKR8	55.97208328	53.02127916	64.41175663	46.69838723	42.91175963
XKR9	2.246427444	1.88919327	1.28760484	1.041233021	1.011920649
XKRX	0.463729014	0.568858277	0.749261108	0.662632392	1.55954073
XPA	21.28587463	19.55996233	18.09982869	19.34625946	25.32060105
XPC	40.57642069	47.34359073	51.91518408	37.00510841	43.84628499
XPNPEP1	25.30495212	23.2056219	21.93406414	35.47952042	27.70287306
XPNPEP2	2.149056818	1.619361209	0.830832994	1.354199701	1.689146058
XPNPEP3	11.9297365	12.97129299	11.6206779	11.18120499	13.16313797
XPO1	52.10359076	66.7556624	45.43270997	57.83241885	61.78649793
XPO4	15.25067751	16.30902529	14.9532877	11.34194747	15.62695561
XPO5	12.32083124	11.69114178	8.073410599	8.878721795	10.57999206
XPO6	243.256124	282.1792894	392.1856617	345.8565163	290.3936337
XPO7	27.85930453	24.90311452	26.83067557	25.57905304	26.73999983
XPOT	20.45926981	20.73061282	19.54242212	18.93906117	23.44315048
XPR1	20.38467933	16.44093462	17.55832885	12.01917365	14.95258068
XRCC1	16.75213723	14.67098293	14.87054856	16.96171483	19.96440814
XRCC2	1.527975136	1.693872957	0.562399354	1.211850643	1.336216614
XRCC3	37.82687842	35.47769776	33.57478315	52.40795932	68.74872217
XRCC4	10.06699266	7.983410225	9.254030033	9.21920874	7.89307733
XRCC5	105.7553351	104.2141603	106.4940579	99.84909096	110.7589838
XRCC6	94.25127408	84.17333567	79.65259588	87.27034926	93.24721148
XRN1	42.24808947	56.70268863	48.27604701	44.58592381	31.40857865
XRN2	58.42532789	51.29088067	69.74568692	51.73290838	53.96624123
XRRA1	12.87459438	17.05156028	9.481804257	7.216940154	9.207494456
XXYLT1	7.307578488	5.611274002	5.207138001	7.001516035	5.748889017
XYLB	1.491422773	1.482094179	1.036183279	0.940002368	1.243796867
XYLT1	30.42710772	26.1429381	24.92039624	19.29535554	27.0604678
XYLT2	12.50650585	11.97291292	8.377057405	12.29679833	13.88001747
YAE1D1	4.453792724	3.82585263	2.112080495	3.25678731	5.456466641
YAF2	62.46785497	51.04717464	41.94930375	42.14210636	43.92251275
YAP1	0.041206156	0	0.133176794	0.040136502	0.042214674
YARS	42.38223206	40.8724372	30.8043739	41.38205002	43.45594326
YARS2	9.566380657	7.611517473	6.551577394	5.738541493	6.45157034
YBEY	20.20419419	19.86483304	15.59370827	22.84419489	32.63002009
YBX1	290.1702579	243.8429533	241.6045606	265.3893064	278.5893988
YBX2	0.099755544	0	0.05905533	0.09764736	0.101744179
YBX3	73.68984497	48.48396241	43.50177632	62.83491549	43.18714593
YDJC	17.98597443	18.48074855	12.25462381	22.96371443	21.31724887
YEATS2	17.07118455	17.22621677	14.61469167	14.27368811	16.2526398
YEATS4	10.71232964	12.61973243	8.083822273	13.42252772	15.14359289
YES1	8.220230722	7.296312961	4.807059896	6.170949598	9.418765533
YIF1A	13.53619393	12.71091683	10.3346424	20.09585471	21.82164429
YIF1B	27.73193078	28.38715063	30.2037139	39.98040527	36.83312207
YIPF1	33.31958126	31.77380466	43.64802297	48.35536207	44.00042109
YIPF2	11.16791389	10.11498262	9.082867343	15.37648196	15.34922781
YIPF3	83.9805855	89.20441577	91.49715865	92.58682441	91.08362599
YIPF4	60.71925618	56.2290365	74.37687377	45.139219	56.57542467
YIPF5	29.82563662	30.87137308	33.62573621	33.12409585	33.55531012
YIPF6	47.94907686	45.75222736	46.84893677	38.20566981	47.33271728
YIPF7	0	0	0	0.191860199	0
YJEFN3	7.303071885	7.33597859	4.622357019	7.654699024	10.71086647
YKT6	120.6945333	116.6421457	108.538693	116.8723663	129.416621
YLPM1	17.99838145	15.68879417	15.05687268	10.96924742	12.85442616
YME1L1	58.11940703	65.03358752	58.41389662	62.57099612	60.97911801
YOD1	38.34363512	36.87780835	34.67679814	32.36081314	30.02189687
YPEL1	124.1999079	140.8860854	56.20902839	112.4888678	152.7360944
YPEL2	179.6593957	119.9719385	158.1305993	129.9868241	142.8658882
YPEL3	523.6766576	516.6797041	704.1052963	758.1099397	583.2966755
YPEL4	2.958836014	2.357034224	1.160608384	3.654134879	2.120269126
YPEL5	596.8036076	564.32915	535.3805516	531.3080151	431.9981109
YRDC	20.47352521	17.77606064	11.72193216	7.714732519	11.2338658
YTHDC2	15.75768022	15.63590043	13.01987655	13.74457878	18.18879142
YTHDF1	33.0607842	31.6157653	33.69953175	31.94818906	35.98983791
YTHDF2	33.44466409	31.32657495	27.88038804	30.27648422	32.68926941
YTHDF3	61.04433508	60.62711029	73.3176481	42.20605067	53.67634066
YWHAB	530.4760104	480.4416524	550.98633	509.0130956	555.3013898
YWHAE	135.9375258	126.8243261	125.4249278	165.231848	132.4690586
YWHAG	139.7311683	114.9910582	108.2099896	99.73780096	97.96198807
YWHAH	100.1155572	94.49127738	123.96413	130.9861763	95.75654833
YWHAQ	216.9995175	187.4854484	149.4204828	181.7311935	217.029496
YWHAZ	1090.93351	1046.871628	1107.538665	1110.074516	1245.935955
YY1	89.90472487	80.12967885	88.26259761	67.47491205	76.19253987
YY1AP1	38.77927553	41.6105268	47.15138271	44.43692799	47.05401209
YY2	2.15708912	2.480670884	1.734030017	1.015017825	0.956823992
ZACN	0.794558129	0.794653985	1.044108659	1.335139863	1.677960887
ZADH2	34.86172998	32.77354829	32.33000552	31.61531222	40.85946563
ZAN	0.045872362	0	0	0.017383541	0
ZAP70	266.8370148	240.684821	129.8827327	209.7941704	281.9765086
ZAR1	0	0	0.121982437	0.256188084	0
ZAR1L	0.234423112	0	0	0.230316142	0.238301821
ZBBX	0	0	0	0	0
ZBED2	5.213981288	6.136234562	3.003921921	2.179461258	3.348822566
ZBED3	1.108843222	1.591390186	1.970740189	0.764534351	0.958651846
ZBED4	11.07859087	9.922283455	9.384430161	10.48331744	11.48706923
ZBED5	24.21947489	28.20011715	25.91220949	31.54713751	31.65238709
ZBED6	19.71682005	18.55847804	19.86482252	10.99613243	14.12539301
ZBED6CL	12.09600886	12.8212971	11.74141843	21.90446647	24.53570736
ZBED8	0.547651354	0.446038814	0.669893606	0.457844442	0.612158227
ZBP1	57.56645604	160.4806363	43.30069512	169.6719728	76.31574556
ZBTB1	62.05094275	45.0027597	35.17859766	30.75672529	41.65849439
ZBTB10	9.764912806	7.688641697	6.527234229	3.632249255	4.200798248
ZBTB11	22.64371546	20.16002639	26.31705396	16.72794344	21.65663226
ZBTB12	0	0	0	0	0
ZBTB14	25.51287245	28.05556619	21.48819809	23.53168617	31.9030874
ZBTB16	9.566085484	3.600526355	4.77671567	4.220080186	5.516766362
ZBTB17	21.59622205	20.67241741	16.14515433	21.84771126	23.24619229
ZBTB18	60.97944131	74.69154439	133.2345627	80.34182572	101.3815843
ZBTB2	19.82783742	23.91453597	18.33256462	15.20665868	21.53611445
ZBTB20	46.50598617	43.15453006	47.41465731	27.22901631	39.13958792
ZBTB21	9.204649628	9.283403728	7.851153027	4.108900693	5.954025299
ZBTB22	0	0	0	0.931173913	0
ZBTB24	11.43343375	11.72646863	12.53756593	10.88853438	14.66472119
ZBTB25	15.40049479	15.58586858	11.6510352	12.03653854	16.99720137
ZBTB26	2.795306031	4.096393171	4.36666275	5.711612376	6.139255989
ZBTB3	2.93517377	3.887177149	3.328871031	4.792647462	4.881720918
ZBTB32	3.445941853	1.980961021	2.264821594	4.526246464	4.029799141
ZBTB33	19.86397442	17.49174798	19.82075273	15.95195619	22.18497309
ZBTB34	48.73436789	48.13220665	118.0224881	51.53737477	51.26004775
ZBTB37	17.12398419	18.49207013	18.88027578	7.825242781	9.815871614
ZBTB38	35.63956797	40.660257	30.61480278	31.47511172	36.35543807
ZBTB39	7.803997197	7.614424456	6.491573461	5.460759059	7.36273419
ZBTB4	52.7006558	40.74444317	26.98172086	27.7674527	34.80928655
ZBTB40	34.38434741	32.21792381	31.1126434	27.39892196	39.94779552
ZBTB41	9.079230019	8.883129324	9.72595827	6.951390991	9.474614635
ZBTB42	4.346299105	4.505639274	3.550587374	4.548816384	3.8443747
ZBTB43	23.63793804	23.95910573	19.17032034	19.76464371	22.11427119
ZBTB44	104.8407503	80.81492065	80.37511987	52.26872795	75.94578637
ZBTB45	6.709352647	6.693454619	5.112199483	6.861855343	7.419275897
ZBTB46	3.522171178	4.522046319	2.904096133	2.534833134	4.894386072
ZBTB47	5.216565774	3.521003009	7.03572483	7.102776855	5.411048472
ZBTB48	19.12626168	21.84721611	21.77718607	26.95333078	29.60506105
ZBTB49	6.416854538	8.578670012	6.708761752	7.116550859	7.063003241
ZBTB5	10.07117038	9.406903875	7.083404565	7.335371166	10.10767803
ZBTB6	11.68067585	14.81831098	15.65216957	11.69087335	15.69764592
ZBTB7A	67.81377851	46.23138083	38.25343768	38.81690865	47.99647687
ZBTB7B	156.7300999	128.8287441	133.2923027	129.8923032	119.0377257
ZBTB7C	0.191088697	0	0.561876586	0.083133829	0.086902639
ZBTB8A	0.974428792	0.366141265	0.319293095	0.452854603	0.887453322
ZBTB8B	0.033118632	0	0	0	0
ZBTB8OS	26.79916047	26.46085092	25.7289381	37.23067883	32.16278645
ZBTB9	0.590539908	0.551502083	0.419364821	0.199344134	0.363724026
ZC2HC1A	6.43484871	3.195891692	5.120460693	5.465656201	9.068643495
ZC2HC1B	0.130581831	0	0.160504127	0.334861796	0.132358057
ZC2HC1C	1.400910606	0.856719027	0.492323415	1.120288375	1.093931274
ZC3H10	7.985683935	10.4076529	6.27709766	6.747113096	8.897630909
ZC3H11A	109.8694906	113.8737786	144.5650165	125.2698899	129.2361194
ZC3H12A	51.0291122	40.25574488	37.91954374	18.92821891	20.84835089
ZC3H12B	1.638328499	1.721157252	1.990194884	1.124039724	1.814041476
ZC3H12C	1.251984701	0.930913222	1.919766701	1.338140372	1.031677047
ZC3H12D	24.78417043	21.14689403	33.29559128	37.25194665	55.56204217
ZC3H13	19.87038131	21.44461574	20.5600594	14.64550466	17.22975395
ZC3H14	15.67499718	13.8969856	14.05235914	13.81852802	18.48598494
ZC3H15	44.95915748	42.7921669	39.68919985	40.95023543	44.84369174
ZC3H18	30.68260137	29.84199572	25.37751136	24.60538045	27.77210896
ZC3H3	13.66653691	14.34719247	14.53703411	12.36398661	15.61383193
ZC3H4	19.52231904	22.09375431	18.12888273	20.79959085	22.23649395
ZC3H6	12.13934876	11.96380794	13.55765306	11.40605252	15.0533342
ZC3H7A	24.18813428	24.79404679	28.09573835	25.87388734	28.01606946
ZC3H7B	30.5976264	28.85026091	22.52438257	28.2182164	33.33584435
ZC3H8	9.533873152	10.41080179	10.62225631	8.798105599	11.69768261
ZC3HAV1	77.25450258	105.5356106	90.34515044	100.9961479	77.9859679
ZC3HAV1L	2.053414779	3.072169386	2.259999491	5.160080991	4.539929095
ZC3HC1	5.522267182	5.265144684	4.194243576	4.612990846	6.089016544
ZC4H2	3.712800873	5.628680807	4.817814893	4.012095074	5.594401104
ZCCHC10	23.27101285	24.1015636	23.05835671	24.55367152	31.95750146
ZCCHC11	16.06220502	18.51988476	17.34317143	15.26817182	19.54402655
ZCCHC12	0	0	0.068658017	0	0.054191135
ZCCHC13	0	0	0	0	0
ZCCHC14	10.7093977	12.04684025	11.36445112	7.642814583	11.51161178
ZCCHC17	32.30339795	34.44509791	26.76480243	31.37768564	31.16073864
ZCCHC18	2.947608414	2.475741297	2.817666625	5.385866349	7.963289669
ZCCHC2	23.87185508	71.91734105	25.95345515	56.15431175	18.7861216
ZCCHC24	13.31492005	13.36985439	9.565753535	9.794006982	9.928732175
